"ID";"Name";"Longitude_WGS84";"Latitude_WGS84";"Street";"AdmArea";"District";"RouteNumbers";"StationName";"Direction";"Pavilion";"OperatingOrgName";"EntryState";"global_id";"geoData";
"3074";"«Театр Шалом», Варшавское шоссе (от центра) (1)";"37.6192044896181";"55.6602918688498";"Варшавское шоссе";"Южный административный округ";"Нагорный район";"А142; А147; Тб40; Тб52; Тб8";"Театр Шалом";"от центра";"да";"ООО «ТВ СИТИ»";"активна";"1717426";"{type=Point, coordinates=[37.6192045196512, 55.6602915001014]}";
"3075";"«Болотниковская ул., 4», Болотниковская улица (от центра)";"37.61309130575";"55.6563810777816";"Болотниковская улица";"Южный административный округ";"Нагорный район";"Тб52; Тб8";"Болотниковская ул., 4";"от центра";"нет";"";"активна";"1717427";"{type=Point, coordinates=[37.6130913359348, 55.6563807089316]}";
"3076";"«К/т Сатурн», Снежная улица (в центр)";"37.6458019736987";"55.851957748691";"Снежная улица";"Северо-Восточный административный округ";"район Свиблово";"А628; А61; АН6";"К/т Сатурн";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717428";"{type=Point, coordinates=[37.6458020045748, 55.8519573807789]}";
"3077";"«К/т Сатурн», Снежная улица (от центра)";"37.6471301091021";"55.8523684107471";"Снежная улица";"Северо-Восточный административный округ";"район Свиблово";"А628; А61; АН6";"К/т Сатурн";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1717429";"{type=Point, coordinates=[37.6471301403655, 55.8523680426644]}";
"3078";"«Огородный пр.», улица Добролюбова (в центр)";"37.59157773247";"55.8195276076736";"улица Добролюбова";"Северо-Восточный административный округ";"Бутырский район";"А76; Тб29; Тб3; А239; АТ29К";"Огородный пр.";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717430";"{type=Point, coordinates=[37.5915777632564, 55.8195272398443]}";
"3079";"«Ул. Гончарова», улица Добролюбова (в центр)";"37.5929456136579";"55.815126811063";"улица Добролюбова";"Северо-Восточный административный округ";"Бутырский район";"А126; А12; Тб29; Тб3; А239; АТ29К";"Ул. Гончарова";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717431";"{type=Point, coordinates=[37.5929456440949, 55.8151264428946]}";
"3081";"«Метро Марьина Роща - Театр Сатирикон», Шереметьевская улица (в центр)";"37.6158819301076";"55.7967555478586";"Шереметьевская улица";"Северо-Восточный административный округ";"район Марьина Роща";"А126; А24; А24К; Тб13; АТ15";"Метро Марьина Роща - Театр Сатирикон";"в центр";"да";"ООО «Праймсайт»";"активна";"1717432";"{type=Point, coordinates=[37.6158819607048, 55.796755179726]}";
"3082";"«Лазаревский пер.», улица Советской Армии (в центр)";"37.6161567563166";"55.7925332603835";"улица Советской Армии";"Северо-Восточный административный округ";"район Марьина Роща";"А24; Тб13; АТ15";"Лазаревский пер.";"в центр";"да";"ЗАО «Валль СНГ»";"активна";"1717433";"{type=Point, coordinates=[37.6161567867822, 55.7925328922819]}";
"3083";"«Ул. Советской Армии», Трифоновская улица (от центра)";"37.6177149078709";"55.7884485404483";"Трифоновская улица";"Центральный административный округ";"Мещанский район";"А0; А24";"Ул. Советской Армии";"от центра";"нет";"";"активна";"1717434";"{type=Point, coordinates=[37.6177149388832, 55.7884481724699]}";
"2977";"«Ул. Климашкина», улица Пресненский Вал (от центра)";"37.5653286669026";"55.7682412195834";"улица Пресненский Вал";"Центральный административный округ";"Пресненский район";"Тб18; Тб54; А12";"Ул. Климашкина";"от центра";"да";"ООО «Праймсайт»";"активна";"1717436";"{type=Point, coordinates=[37.5653286978051, 55.7682408515149]}";
"2978";"«Б. Тишинский пер.», улица Пресненский Вал (от центра)";"37.5661105813942";"55.7699481901041";"улица Пресненский Вал";"Центральный административный округ";"Пресненский район";"А12; Тб18; Тб54";"Б. Тишинский пер.";"от центра";"да";"ООО «Праймсайт»";"активна";"1717437";"{type=Point, coordinates=[37.5661106120902, 55.7699478218171]}";
"2979";"«М. Грузинская ул.», улица Пресненский Вал (от центра)";"37.572467915366";"55.7721921398269";"улица Пресненский Вал";"Центральный административный округ";"Пресненский район";"А12; Тб18; Тб54";"М. Грузинская ул.";"от центра";"да";"ООО «Праймсайт»";"активна";"1717438";"{type=Point, coordinates=[37.5724679462164, 55.7721917716399]}";
"2980";"«Электрический пер.», улица Грузинский Вал (от центра)";"37.5770847923885";"55.7730400207265";"улица Грузинский Вал";"Центральный административный округ";"Пресненский район";"А116; А12; Тб18; Тб54";"Электрический пер.";"от центра";"да";"ООО «Праймсайт»";"активна";"1717439";"{type=Point, coordinates=[37.5770848232297, 55.7730396523987]}";
"2981";"«Б. Кондратьевский пер.», улица Грузинский Вал (от центра)";"37.579455608027";"55.7738314678834";"улица Грузинский Вал";"Центральный административный округ";"Пресненский район";"А116; А12; Тб18; Тб54";"Б. Кондратьевский пер.";"от центра";"да";"ООО «Праймсайт»";"активна";"1717440";"{type=Point, coordinates=[37.5794556389535, 55.7738310996326]}";
"3084";"«Олимпийский просп.», Трифоновская улица (от центра)";"37.6209352711697";"55.7885795013794";"Трифоновская улица";"Центральный административный округ";"Мещанский район";"А0; А24";"Олимпийский просп.";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1717441";"{type=Point, coordinates=[37.6209353021461, 55.7885791333845]}";
"3085";"«Олимпийский просп.», Трифоновская улица (в центр)";"37.6216690804089";"55.7887804948155";"Трифоновская улица";"Центральный административный округ";"Мещанский район";"А0; А24";"Олимпийский просп.";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717442";"{type=Point, coordinates=[37.6216691107463, 55.7887801264148]}";
"3086";"«Ул. Советской Армии», улица Советской Армии (от центра)";"37.6166772375268";"55.7890019614187";"улица Советской Армии";"Центральный административный округ";"Мещанский район";"Тб13; А24; АТ15";"Ул. Советской Армии";"от центра";"да";"ЗАО «Валль СНГ»";"активна";"1717443";"{type=Point, coordinates=[37.6166772679542, 55.7890015929735]}";
"3087";"«Лазаревский пер.», улица Советской Армии (от центра)";"37.6164954573345";"55.7915017982552";"улица Советской Армии";"Центральный административный округ";"Мещанский район";"Тб13; А24; АТ15";"Лазаревский пер.";"от центра";"да";"ЗАО «Валль СНГ»";"активна";"1717444";"{type=Point, coordinates=[37.6164954875737, 55.7915014298837]}";
"3088";"«Метро Марьина Роща», Шереметьевская улица (от центра)";"37.6163580136822";"55.7937078821373";"Шереметьевская улица";"Северо-Восточный административный округ";"район Марьина Роща";"А12; А24; А24К; Тб13; АТ15";"Метро Марьина Роща";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1717445";"{type=Point, coordinates=[37.6163580444416, 55.7937075140334]}";
"3089";"«Метро Марьина Роща - Театр Сатирикон», Шереметьевская улица (от центра) (1)";"37.6162126126332";"55.7968346255192";"Шереметьевская улица";"Северо-Восточный административный округ";"район Марьина Роща";"А126; А12; А24; А24К; Тб13; АТ15";"Метро Марьина Роща - Театр Сатирикон";"от центра";"да";"ООО «Праймсайт»";"активна";"1717446";"{type=Point, coordinates=[37.6162126431362, 55.7968342574681]}";
"2358";"«Медведковский ЗАГС», проезд Шокальского (от центра)";"37.6450862401933";"55.8781151727085";"проезд Шокальского";"Северо-Восточный административный округ";"район Северное Медведково";"А181; А696; А71; АН6";"Медведковский ЗАГС";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1717447";"{type=Point, coordinates=[37.6450862710293, 55.8781148051023]}";
"2478";"«Северный бульв., 1», улица Декабристов (в центр)";"37.6001551719833";"55.8657343399144";"улица Декабристов";"Северо-Восточный административный округ";"район Отрадное";"А637; А124; А238; А838; А71; А23";"Северный бульв., 1";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717450";"{type=Point, coordinates=[37.6001552028336, 55.8657339721618]}";
"2479";"«Ул. Бестужевых - Театр МЕЛ», улица Декабристов (в центр)";"37.5941722090992";"55.8676471865878";"улица Декабристов";"Северо-Восточный административный округ";"район Отрадное";"А637; А238; А838; А23";"Ул. Бестужевых - Театр МЕЛ";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717451";"{type=Point, coordinates=[37.5941722398145, 55.8676468189515]}";
"2480";"«Ул. Декабристов, 1», улица Декабристов (в центр)";"37.5898014779321";"55.868995138847";"улица Декабристов";"Северо-Восточный административный округ";"район Отрадное";"А637; А238; А838; А23";"Ул. Декабристов, 1";"в центр";"нет";"";"активна";"1717452";"{type=Point, coordinates=[37.5898015083807, 55.8689947713437]}";
"2482";"«Металлобаза», Путевой проезд (от центра)";"37.5842796090892";"55.8747614517987";"Путевой проезд";"Северо-Восточный административный округ";"Алтуфьевский район";"А637; А53; А803";"Металлобаза";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1717454";"{type=Point, coordinates=[37.5842796398231, 55.8747610839874]}";
"2483";"«Школа № 305», Путевой проезд (от центра)";"37.5796365834098";"55.8737595907278";"Путевой проезд";"Северо-Восточный административный округ";"Алтуфьевский район";"А278; А53; А637; А803; АН6";"Школа № 305";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1717455";"{type=Point, coordinates=[37.5796366146503, 55.8737592228292]}";
"2484";"«Путевой пр., 28», Путевой проезд (от центра)";"37.5715510648506";"55.8752158012858";"Путевой проезд";"Северо-Восточный административный округ";"Алтуфьевский район";"А278; А53; А637; А803; АН6";"Путевой пр., 28";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1717456";"{type=Point, coordinates=[37.5715510962083, 55.8752154334195]}";
"2485";"«Путевой пр., 40», Путевой проезд (от центра)";"37.5703514306337";"55.8780066463091";"Путевой проезд";"Северо-Восточный административный округ";"Алтуфьевский район";"А637; А53; А803";"Путевой пр., 40";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1717457";"{type=Point, coordinates=[37.5703514617343, 55.878006278918]}";
"2486";"«Ст. Бескудниково», Инженерная улица (в центр)";"37.5726368042232";"55.8799059836031";"Инженерная улица";"Северо-Восточный административный округ";"Алтуфьевский район";"А278; А53; А637; А803; АН6";"Ст. Бескудниково";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717458";"{type=Point, coordinates=[37.5726368350998, 55.8799056161197]}";
"3070";"«Варшавское шоссе, д. 38», Варшавское шоссе (от центра) (1)";"37.6248549073119";"55.6781982673958";"Варшавское шоссе";"Южный административный округ";"Нагорный район";"А142; А147; А164; А164К; А275; А298; А3Н; А663; А742; А751; Тб40; Тб52; Тб71; Тб8";"Варшавское шоссе, д. 38";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1717459";"{type=Point, coordinates=[37.6248549380731, 55.6781978983333]}";
"2371";"«Филевский бульв. (к/ст, выс.)», Филёвский бульвар (от центра)";"37.4803064875662";"55.7634975594068";"Филёвский бульвар";"Западный административный округ";"район Филёвский Парк";"А152; А653";"Филевский бульв. (к/ст, выс.)";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1717460";"{type=Point, coordinates=[37.4803065192704, 55.7634971910548]}";
"2372";"«Филевский бульв. (пос.)», Филёвский бульвар (в центр)";"37.4798565543674";"55.7631662184072";"Филёвский бульвар";"Западный административный округ";"район Филёвский Парк";"А152; А653";"Филевский бульв. (пос.)";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717461";"{type=Point, coordinates=[37.4798565854947, 55.7631658500498]}";
"2373";"«Филевский бульв., 12», Филёвский бульвар (в центр)";"37.4853185639174";"55.7632242395784";"Филёвский бульвар";"Западный административный округ";"район Филёвский Парк";"А653; А152";"Филевский бульв., 12";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717462";"{type=Point, coordinates=[37.4853185956065, 55.7632238715794]}";
"2374";"«Филевский бульв., 2», Филёвский бульвар (в центр)";"37.4917845538813";"55.7633838734716";"Филёвский бульвар";"Западный административный округ";"район Филёвский Парк";"А653; А152";"Филевский бульв., 2";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717463";"{type=Point, coordinates=[37.4917845855372, 55.763383504894]}";
"2375";"«Ул. Мясищева», Филёвский бульвар (в центр)";"37.4979478106025";"55.7624795887534";"Филёвский бульвар";"Западный административный округ";"район Филёвский Парк";"А152; А653";"Ул. Мясищева";"в центр";"нет";"";"активна";"1717464";"{type=Point, coordinates=[37.4979478423524, 55.7624792206271]}";
"2376";"«Новофилёвский пр.», Новофилёвский проезд (в центр)";"37.5027074400834";"55.7618543184425";"Новофилёвский проезд";"Западный административный округ";"район Филёвский Парк";"А152; А653";"Новофилёвский пр.";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717465";"{type=Point, coordinates=[37.5027074704461, 55.7618539501145]}";
"2377";"«З-д Коммунальник», Новофилёвский проезд (в центр)";"37.5029712099046";"55.7571060586155";"Новофилёвский проезд";"Западный административный округ";"район Филёвский Парк";"А653; А152";"З-д Коммунальник";"в центр";"нет";"";"активна";"1717466";"{type=Point, coordinates=[37.502971240022, 55.7571056905181]}";
"2378";"«Береговой пр.», Береговой проезд (от центра)";"37.5043434737079";"55.7549421549575";"Береговой проезд";"Западный административный округ";"район Филёвский Парк";"А152; А653";"Береговой пр.";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1717467";"{type=Point, coordinates=[37.5043435040455, 55.7549417866894]}";
"3044";"«Метро Тульская (сев.)», Большая Тульская улица (в центр)";"37.6221325787652";"55.7103131287924";"Большая Тульская улица";"Южный административный округ";"Даниловский район";"А3Н; А700; А907; АМ5; АМ6; Тб52; Тб71; Тб8";"Метро Тульская (сев.)";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717468";"{type=Point, coordinates=[37.6221326089456, 55.7103127600404]}";
"3045";"«Серпуховская Застава», Подольское шоссе (в центр)";"37.6245265338861";"55.7138553660033";"Подольское шоссе";"Южный административный округ";"Даниловский район";"А700; АМ5; АМ6; Тб52; Тб71; Тб8";"Серпуховская Застава";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717469";"{type=Point, coordinates=[37.6245265643783, 55.7138549974872]}";
"3046";"«Даниловская пл.», Подольское шоссе (в центр)";"37.6257044408031";"55.7154943431615";"Подольское шоссе";"Южный административный округ";"Даниловский район";"А700; АМ5; АМ6; Тб52; Тб71; Тб8";"Даниловская пл.";"в центр";"да";"ООО «Праймсайт»";"активна";"1717470";"{type=Point, coordinates=[37.6257044713101, 55.7154939747508]}";
"2976";"«Метро Ул. 1905 года», улица Пресненский Вал (от центра)";"37.564177239047";"55.7643596989393";"улица Пресненский Вал";"Центральный административный округ";"Пресненский район";"А12; Тб18; Тб54";"Метро Ул. 1905 года";"от центра";"да";"ООО «Праймсайт»";"активна";"1717471";"{type=Point, coordinates=[37.5641772696097, 55.764359330434]}";
"2474";"«Ул. Бестужевых - Театр МЕЛ», улица Декабристов (от центра)";"37.5977854087344";"55.8663137766095";"улица Декабристов";"Северо-Восточный административный округ";"район Отрадное";"А637; А124; А238; А838; А71; А23";"Ул. Бестужевых - Театр МЕЛ";"от центра";"нет";"";"активна";"1717483";"{type=Point, coordinates=[37.5977854399389, 55.8663134090146]}";
"1844";"«Федоскинская ул.», Ярославское шоссе (в центр)";"37.703223170998";"55.8665630357901";"Ярославское шоссе";"Северо-Восточный административный округ";"Ярославский район";"А136; А789; А903; Тб76";"Федоскинская ул.";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717484";"{type=Point, coordinates=[37.7032232023385, 55.8665626681707]}";
"1845";"«Школа № 750», Ярославское шоссе (в центр)";"37.6952030282297";"55.8628408366859";"Ярославское шоссе";"Северо-Восточный административный округ";"Ярославский район";"А136; А789; Тб76";"Школа № 750";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717485";"{type=Point, coordinates=[37.6952030596536, 55.8628404687652]}";
"1846";"«Ул. Вешних Вод», Ярославское шоссе (в центр)";"37.6918213574726";"55.8611556927029";"Ярославское шоссе";"Северо-Восточный административный округ";"Ярославский район";"А136; А789; А172; Тб76; А244; А903";"Ул. Вешних Вод";"в центр";"нет";"";"активна";"1717486";"{type=Point, coordinates=[37.6918213885981, 55.8611553249384]}";
"1847";"«МГСУ», Ярославское шоссе (в центр)";"37.6845121568168";"55.8570729438965";"Ярославское шоссе";"Северо-Восточный административный округ";"Ярославский район";"А172; А834; А136; Тб76; А244; А789";"МГСУ";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717487";"{type=Point, coordinates=[37.6845121878988, 55.8570725761216]}";
"1848";"«Ярославское ш., 12», Ярославское шоссе (в центр)";"37.6823853224684";"55.8554817042402";"Ярославское шоссе";"Северо-Восточный административный округ";"Ярославский район";"А136; А789; А834; Тб76";"Ярославское ш., 12";"в центр";"нет";"";"активна";"1717488";"{type=Point, coordinates=[37.6823853536994, 55.8554813365736]}";
"1850";"«Ул. Докукина», проспект Мира (в центр) (2)";"37.6579302049476";"55.83670225167";"проспект Мира";"Северо-Восточный административный округ";"район Ростокино";"А136; А834; А903; Тб14; Тб76; А93";"Ул. Докукина";"в центр";"нет";"";"активна";"1717489";"{type=Point, coordinates=[37.657930235537, 55.8367018836039]}";
"1851";"«Ул. Бориса Галушкина», проспект Мира (в центр)";"37.6460968236925";"55.8260919555036";"проспект Мира";"Северо-Восточный административный округ";"Останкинский район";"А136; А789; А834; А286";"Ул. Бориса Галушкина";"в центр";"да";"ООО «Праймсайт»";"активна";"1717490";"{type=Point, coordinates=[37.646096854953, 55.8260915876664]}";
"1855";"«Ул. Коненкова», улица Лескова (в центр)";"37.6112622481719";"55.8962953071232";"улица Лескова";"Северо-Восточный административный округ";"район Бибирево";"А284; А31; А601; А774; А815; А92; Тб80";"Ул. Коненкова";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717494";"{type=Point, coordinates=[37.6112622793418, 55.8962949396747]}";
"2370";"«Филевский бульв., 12», Филёвский бульвар (от центра)";"37.4844099722849";"55.7633680502931";"Филёвский бульвар";"Западный административный округ";"район Филёвский Парк";"А653; А152";"Филевский бульв., 12";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1717495";"{type=Point, coordinates=[37.4844100036194, 55.7633676822506]}";
"2488";"«Поликлиника», Инженерная улица (в центр) (1)";"37.5826415990028";"55.8798278944275";"Инженерная улица";"Северо-Восточный административный округ";"Алтуфьевский район";"А278; А53; А637; А803; АН6";"Поликлиника";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717496";"{type=Point, coordinates=[37.5826416301918, 55.8798275269719]}";
"2489";"«Отрадная ул.», Отрадная улица (в центр) (1)";"37.610184668233";"55.8572851403351";"Отрадная улица";"Северо-Восточный административный округ";"район Отрадное";"А628; А637";"Отрадная ул.";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717497";"{type=Point, coordinates=[37.6101846988855, 55.8572847725914]}";
"2490";"«Инженерная ул.», Алтуфьевское шоссе (в центр)";"37.5862022940416";"55.8806275400205";"Алтуфьевское шоссе";"Северо-Восточный административный округ";"Алтуфьевский район";"А53; А637; Тб73; А98";"Инженерная ул.";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717498";"{type=Point, coordinates=[37.5862023246903, 55.8806271723527]}";
"2491";"«Алтуфьевское ш., 12», Алтуфьевское шоссе (в центр) (1)";"37.5843738576234";"55.8542128847727";"Алтуфьевское шоссе";"Северо-Восточный административный округ";"район Отрадное";"А692; А23";"Алтуфьевское ш., 12";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717499";"{type=Point, coordinates=[37.5843738883263, 55.8542125168347]}";
"2492";"«Мкр. 4 Д Отрадного», улица Хачатуряна (в центр)";"37.6009037125128";"55.8596550304533";"улица Хачатуряна";"Северо-Восточный административный округ";"район Отрадное";"А628; А98; АС6";"Мкр. 4 Д Отрадного";"в центр";"нет";"";"активна";"1717500";"{type=Point, coordinates=[37.6009037428937, 55.8596546627463]}";
"2493";"«Новый Иерусалим», улица Хачатуряна (в центр)";"37.5939096679597";"55.8578835227791";"улица Хачатуряна";"Северо-Восточный административный округ";"район Отрадное";"А98; АС6; А692";"Новый Иерусалим";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717501";"{type=Point, coordinates=[37.5939096990699, 55.8578831549193]}";
"2494";"«Детская п-ка», улица Хачатуряна (в центр) (1)";"37.5863809482801";"55.85679278196";"улица Хачатуряна";"Северо-Восточный административный округ";"район Отрадное";"А98; А692";"Детская п-ка";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717502";"{type=Point, coordinates=[37.5863809788908, 55.8567924141825]}";
"2495";"«Детская п-ка», улица Хачатуряна (от центра)";"37.58616646486";"55.8563093049676";"улица Хачатуряна";"Северо-Восточный административный округ";"район Отрадное";"А98; А692";"Детская п-ка";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1717503";"{type=Point, coordinates=[37.5861664953369, 55.856308937011]}";
"2947";"«6-й пр. Марьиной Рощи», 5-й проезд Марьиной Рощи (от центра)";"37.6145552632908";"55.7984887221009";"5-й проезд Марьиной Рощи";"Северо-Восточный административный округ";"район Марьина Роща";"А12";"6-й пр. Марьиной Рощи";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1717504";"{type=Point, coordinates=[37.6145552936676, 55.7984883537854]}";
"2948";"«1-й Стрелецкий пер.», 5-й проезд Марьиной Рощи (от центра)";"37.6095794780715";"55.7983315665111";"5-й проезд Марьиной Рощи";"Северо-Восточный административный округ";"район Марьина Роща";"А12";"1-й Стрелецкий пер.";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1717505";"{type=Point, coordinates=[37.6095795082606, 55.7983311991073]}";
"2949";"«Комбинат твердых сплавов», Полковая улица (в центр)";"37.6029537437389";"55.7981416560693";"Полковая улица";"Северо-Восточный административный округ";"район Марьина Роща";"А12";"Комбинат твердых сплавов";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717506";"{type=Point, coordinates=[37.6029537746015, 55.7981412880663]}";
"2017";"«Ул. Вересаева», Можайское шоссе (в центр)";"37.444950764899";"55.7221893074466";"Можайское шоссе";"Западный административный округ";"Можайский район";"А103; А157; А190; А205; А231; А45; А610; А612; А733; А840; А883; АН1; АН2; А610К";"Ул. Вересаева";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717508";"{type=Point, coordinates=[37.4449507960844, 55.7221889387701]}";
"2018";"«Метро Кунцевская (выс.)», Рублёвское шоссе (от центра)";"37.4466885825879";"55.7318480824036";"Рублёвское шоссе";"Западный административный округ";"район Фили-Давыдково";"А16; А190; А236; А45; А58; А610; А612; А856; АН1; А610К";"Метро Кунцевская (выс.)";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1717509";"{type=Point, coordinates=[37.4466886139599, 55.7318477141]}";
"2019";"«Ст. Кунцево», Аминьевское шоссе (в центр)";"37.4479313451747";"55.7255592010579";"Аминьевское шоссе";"Западный административный округ";"Можайский район";"А11; А16; А178; А190; А236; А45; А58; А610; А612; А688; А733; А856; АН1; АН2; А610К";"Ст. Кунцево";"в центр";"нет";"";"активна";"1717510";"{type=Point, coordinates=[37.4479313765316, 55.7255588327067]}";
"2020";"«Ул. Вересаева», Можайское шоссе (от центра) (1)";"37.4445448244923";"55.7224810502634";"Можайское шоссе";"Западный административный округ";"Можайский район";"А103; А157; А190; А205; А231; А45; А609; А610; А612; А840; А883; АН1; АН2; А610К";"Ул. Вересаева";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1717511";"{type=Point, coordinates=[37.4445448554973, 55.7224806819915]}";
"2023";"«Ул. Гришина», Можайское шоссе (от центра)";"37.4222998731562";"55.7199178583819";"Можайское шоссе";"Западный административный округ";"Можайский район";"А104; А157; А190; А198; А205; А231; А45; А609; А732; А779; А840; АН2";"Ул. Гришина";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1717512";"{type=Point, coordinates=[37.4222999043895, 55.7199174899561]}";
"2024";"«Дорогобужская ул.», Можайское шоссе (от центра)";"37.4136458413586";"55.7183310932327";"Можайское шоссе";"Западный административный округ";"Можайский район";"А45; А732; А190; А139оп; А198; А252; А867; АН2; А139; А609; А157; А818; А205-2; А779; А104; А157к; А205-1; А840";"Дорогобужская ул.";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1717513";"{type=Point, coordinates=[37.4136458727369, 55.7183307248957]}";
"2025";"«К/т Минск», улица Толбухина (от центра)";"37.4018262525583";"55.7176665734588";"улица Толбухина";"Западный административный округ";"Можайский район";"А180; А198; А45; А609; А825; А840; АН2";"К/т Минск";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1717514";"{type=Point, coordinates=[37.4018262840383, 55.7176662050061]}";
"2026";"«Д/к Сетунь», улица Толбухина (от центра)";"37.4011163726829";"55.7216865793288";"улица Толбухина";"Западный административный округ";"Можайский район";"А180; А198; А45; А609; А825; А840; АН2";"Д/к Сетунь";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1717515";"{type=Point, coordinates=[37.4011164038732, 55.7216862111268]}";
"2027";"«Рублевское ш., 24», Рублёвское шоссе (в центр)";"37.4280054583257";"55.7424867739147";"Рублёвское шоссе";"Западный административный округ";"район Кунцево";"А733; А688";"Рублевское ш., 24";"в центр";"да";"ООО «ТВ СИТИ»";"активна";"1717516";"{type=Point, coordinates=[37.4280054892751, 55.7424864054027]}";
"2028";"«Центр лечения слуха», Рублёвское шоссе (в центр)";"37.4331830936013";"55.7399380761017";"Рублёвское шоссе";"Западный административный округ";"район Кунцево";"А733; А688";"Центр лечения слуха";"в центр";"да";"ООО «ТВ СИТИ»";"активна";"1717517";"{type=Point, coordinates=[37.4331831256463, 55.7399377078268]}";
"2613";"«Метро Каховская», Симферопольский бульвар (от центра)";"37.6053328108209";"55.653507769631";"Симферопольский бульвар";"Юго-Западный административный округ";"район Зюзино";"А3Н; Тм49; Тм16; А01; Тм3";"Метро Каховская";"от центра";"нет";"";"активна";"1717518";"{type=Point, coordinates=[37.6053328410707, 55.6535074004751]}";
"1843";"«Детская п-ка», Ярославское шоссе (в центр)";"37.71248872964";"55.8719092137109";"Ярославское шоссе";"Северо-Восточный административный округ";"Ярославский район";"А136; А789; А903; Тб76";"Детская п-ка";"в центр";"нет";"";"активна";"1717519";"{type=Point, coordinates=[37.7124887603516, 55.8719088458602]}";
"1856";"«М-н Книги», Мурановская улица (в центр)";"37.6033815094005";"55.897493234339";"Мурановская улица";"Северо-Восточный административный округ";"район Бибирево";"А31; А705";"М-н Книги";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717530";"{type=Point, coordinates=[37.6033815399529, 55.8974928670256]}";
"2487";"«Ул. Бегичева», Инженерная улица (в центр)";"37.577072643586";"55.8797409973509";"Инженерная улица";"Северо-Восточный административный округ";"Алтуфьевский район";"А278; А53; А637; А803; АН6";"Ул. Бегичева";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717531";"{type=Point, coordinates=[37.5770726746307, 55.8797406296196]}";
"1858";"«АТС», Мурановская улица (в центр)";"37.596616204207";"55.8900549535146";"Мурановская улица";"Северо-Восточный административный округ";"район Бибирево";"А31; А705";"АТС";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717532";"{type=Point, coordinates=[37.5966162350373, 55.8900545858904]}";
"1859";"«Управа района Бибирево», улица Пришвина (от центра)";"37.5979746207948";"55.8886736272506";"улица Пришвина";"Северо-Восточный административный округ";"район Бибирево";"А31; А53; А705";"Управа района Бибирево";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1717533";"{type=Point, coordinates=[37.5979746512315, 55.8886732597987]}";
"1860";"«Ул. Пришвина», улица Пришвина (от центра)";"37.6019312395025";"55.8867638248417";"улица Пришвина";"Северо-Восточный административный округ";"район Бибирево";"А31; А53; А705";"Ул. Пришвина";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1717534";"{type=Point, coordinates=[37.6019312700995, 55.8867634573444]}";
